[2024-12-21T10:27:12.043+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T10:27:09.826035+00:00 [queued]>
[2024-12-21T10:27:12.061+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T10:27:09.826035+00:00 [queued]>
[2024-12-21T10:27:12.062+0000] {taskinstance.py:2193} INFO - Starting attempt 1 of 1
[2024-12-21T10:27:12.081+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): stream_data_from_api> on 2024-12-21 10:27:09.826035+00:00
[2024-12-21T10:27:12.086+0000] {standard_task_runner.py:60} INFO - Started process 1598 to run task
[2024-12-21T10:27:12.089+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'user_automation', 'stream_data_from_api', 'manual__2024-12-21T10:27:09.826035+00:00', '--job-id', '61', '--raw', '--subdir', 'DAGS_FOLDER/kafka_streaming.py', '--cfg-path', '/tmp/tmp8adiao10']
[2024-12-21T10:27:12.092+0000] {standard_task_runner.py:88} INFO - Job 61: Subtask stream_data_from_api
[2024-12-21T10:27:12.146+0000] {task_command.py:423} INFO - Running <TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T10:27:09.826035+00:00 [running]> on host 1670ea03d224
[2024-12-21T10:27:12.241+0000] {taskinstance.py:2513} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airscholar' AIRFLOW_CTX_DAG_ID='user_automation' AIRFLOW_CTX_TASK_ID='stream_data_from_api' AIRFLOW_CTX_EXECUTION_DATE='2024-12-21T10:27:09.826035+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-12-21T10:27:09.826035+00:00'
[2024-12-21T10:27:12.338+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=broker:29092 <connecting> [IPv4 ('172.18.0.12', 29092)]>: connecting to broker:29092 [('172.18.0.12', 29092) IPv4]
[2024-12-21T10:27:12.339+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-12-21T10:27:12.342+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=broker:29092 <connecting> [IPv4 ('172.18.0.12', 29092)]>: Connection complete.
[2024-12-21T10:27:12.458+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-12-21T10:27:12.459+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-12-21T10:27:13.040+0000] {logging_mixin.py:188} INFO - {'id': '37dd13ee-4475-4caf-959b-fddca4022693', 'first_name': 'Lance', 'last_name': 'Brooks', 'gender': 'male', 'address': '344 Hunters Creek Dr, Fontana, Maine, United States', 'post_code': 71885, 'email': 'lance.brooks@example.com', 'username': 'goldenmouse525', 'dob': '1987-06-04T09:15:58.339Z', 'age': 37, 'registered_date': '2009-05-21T20:14:35.842Z', 'phone': '(931) 745-9277', 'cell': '(847) 456-0099', 'picture': 'https://randomuser.me/api/portraits/med/men/67.jpg', 'nationality': 'US'}
[2024-12-21T10:27:21.068+0000] {logging_mixin.py:188} INFO - {'id': '1bc9ac48-e352-45a4-a205-97f3273dfe93', 'first_name': 'Aysha', 'last_name': 'Rasing', 'gender': 'female', 'address': '6818 Corbulokade, Rooth, Flevoland, Netherlands', 'post_code': '2538 QB', 'email': 'aysha.rasing@example.com', 'username': 'brownbutterfly896', 'dob': '1994-01-13T21:45:36.018Z', 'age': 30, 'registered_date': '2008-09-10T20:40:47.143Z', 'phone': '(034) 9623667', 'cell': '(06) 74461860', 'picture': 'https://randomuser.me/api/portraits/med/women/48.jpg', 'nationality': 'NL'}
[2024-12-21T10:27:21.453+0000] {logging_mixin.py:188} INFO - {'id': 'd157f816-3d8e-4509-a447-479a1298ca66', 'first_name': 'Oliver', 'last_name': 'Fontai', 'gender': 'male', 'address': '6487 Rue du Stade, Gondiswil, Luzern, Switzerland', 'post_code': 3533, 'email': 'oliver.fontai@example.com', 'username': 'bigleopard822', 'dob': '1975-07-08T04:52:35.675Z', 'age': 49, 'registered_date': '2017-03-09T10:07:51.198Z', 'phone': '075 251 61 79', 'cell': '076 590 71 32', 'picture': 'https://randomuser.me/api/portraits/med/men/69.jpg', 'nationality': 'CH'}
[2024-12-21T10:27:21.841+0000] {logging_mixin.py:188} INFO - {'id': 'f41bcf05-4145-47a8-acf2-b9556b504569', 'first_name': 'مهرسا', 'last_name': 'موسوی', 'gender': 'female', 'address': '9288 یادگار امام, قائم\u200cشهر, اصفهان, Iran', 'post_code': 96545, 'email': 'mhrs.mwswy@example.com', 'username': 'sadmouse757', 'dob': '1946-08-05T14:03:06.828Z', 'age': 78, 'registered_date': '2003-07-20T20:15:23.587Z', 'phone': '095-26646480', 'cell': '0937-491-5737', 'picture': 'https://randomuser.me/api/portraits/med/women/40.jpg', 'nationality': 'IR'}
[2024-12-21T10:27:22.201+0000] {logging_mixin.py:188} INFO - {'id': '65321142-eb1c-4427-9eed-2e6fcc6c2dea', 'first_name': 'Harper', 'last_name': 'Lavigne', 'gender': 'female', 'address': '9591 Alfred St, Red Rock, Nunavut, Canada', 'post_code': 'A9H 7F8', 'email': 'harper.lavigne@example.com', 'username': 'bigleopard796', 'dob': '1961-01-14T00:21:24.789Z', 'age': 63, 'registered_date': '2021-07-26T00:57:09.533Z', 'phone': 'T22 I99-9768', 'cell': 'V74 S88-8600', 'picture': 'https://randomuser.me/api/portraits/med/women/51.jpg', 'nationality': 'CA'}
[2024-12-21T10:27:22.596+0000] {logging_mixin.py:188} INFO - {'id': 'd758928f-6bd0-44d0-9bc2-fd85ecff897a', 'first_name': 'سارینا', 'last_name': 'کریمی', 'gender': 'female', 'address': '7072 شهید سرتیپ نامجو, ساوه, قم, Iran', 'post_code': 91191, 'email': 'sryn.khrymy@example.com', 'username': 'angrysnake956', 'dob': '1948-03-29T20:56:14.647Z', 'age': 76, 'registered_date': '2009-12-26T12:00:42.190Z', 'phone': '099-65799177', 'cell': '0903-708-9539', 'picture': 'https://randomuser.me/api/portraits/med/women/42.jpg', 'nationality': 'IR'}
[2024-12-21T10:27:23.032+0000] {logging_mixin.py:188} INFO - {'id': '86b6a3c2-2864-4262-9e89-a3672860da5a', 'first_name': 'Veena', 'last_name': 'Prajapati', 'gender': 'female', 'address': '6836 Bhavani Peth, Mangalore, Punjab, India', 'post_code': 85088, 'email': 'veena.prajapati@example.com', 'username': 'lazygorilla912', 'dob': '1971-10-18T12:13:39.533Z', 'age': 53, 'registered_date': '2013-04-28T13:26:02.921Z', 'phone': '9062319071', 'cell': '9040813610', 'picture': 'https://randomuser.me/api/portraits/med/women/9.jpg', 'nationality': 'IN'}
[2024-12-21T10:27:23.418+0000] {logging_mixin.py:188} INFO - {'id': '5015ace2-976c-4244-85d6-1e87da2a0854', 'first_name': 'Pat', 'last_name': 'Collins', 'gender': 'male', 'address': '5892 N Stelling Rd, Reno, Oklahoma, United States', 'post_code': 66819, 'email': 'pat.collins@example.com', 'username': 'smallostrich857', 'dob': '1962-01-27T22:06:35.861Z', 'age': 62, 'registered_date': '2009-12-15T00:35:32.505Z', 'phone': '(639) 287-7038', 'cell': '(815) 604-4540', 'picture': 'https://randomuser.me/api/portraits/med/men/30.jpg', 'nationality': 'US'}
[2024-12-21T10:27:24.086+0000] {logging_mixin.py:188} INFO - {'id': 'aa33c78b-f48d-4095-acbc-732d435092d7', 'first_name': 'Baptista', 'last_name': 'Moreira', 'gender': 'male', 'address': '6178 Rua Doze , Maracanaú, Tocantins, Brazil', 'post_code': 59098, 'email': 'baptista.moreira@example.com', 'username': 'silverleopard210', 'dob': '1956-01-30T12:27:48.830Z', 'age': 68, 'registered_date': '2015-11-02T19:28:35.842Z', 'phone': '(02) 7469-6588', 'cell': '(78) 3610-5749', 'picture': 'https://randomuser.me/api/portraits/med/men/85.jpg', 'nationality': 'BR'}
[2024-12-21T10:27:24.454+0000] {logging_mixin.py:188} INFO - {'id': '6f14099a-b952-4ab3-b3e1-2ba87826f1b3', 'first_name': 'Constance', 'last_name': 'Alvarez', 'gender': 'female', 'address': '6316 Timber Wolf Trail, Albany, Tasmania, Australia', 'post_code': 9538, 'email': 'constance.alvarez@example.com', 'username': 'whiteleopard225', 'dob': '1959-06-22T07:52:24.672Z', 'age': 65, 'registered_date': '2022-03-19T18:47:07.605Z', 'phone': '03-1565-4083', 'cell': '0458-945-649', 'picture': 'https://randomuser.me/api/portraits/med/women/46.jpg', 'nationality': 'AU'}
[2024-12-21T10:27:24.797+0000] {logging_mixin.py:188} INFO - {'id': 'c3212703-78ae-4093-8e29-733f5c73c7f6', 'first_name': 'Kübra', 'last_name': 'Atan', 'gender': 'female', 'address': '3404 Istiklal Cd, Çanakkale, Hakkâri, Turkey', 'post_code': 70090, 'email': 'kubra.atan@example.com', 'username': 'redostrich659', 'dob': '1946-11-30T08:00:24.856Z', 'age': 78, 'registered_date': '2018-02-19T06:35:48.026Z', 'phone': '(667)-266-4328', 'cell': '(827)-400-9983', 'picture': 'https://randomuser.me/api/portraits/med/women/10.jpg', 'nationality': 'TR'}
[2024-12-21T10:27:25.158+0000] {logging_mixin.py:188} INFO - {'id': 'ec9c14d4-f7fe-4835-bf6e-6d454feb5abc', 'first_name': 'Avery', 'last_name': 'Lavoie', 'gender': 'female', 'address': '3260 Regent Ave, Windsor, New Brunswick, Canada', 'post_code': 'O2Z 8A8', 'email': 'avery.lavoie@example.com', 'username': 'lazyswan301', 'dob': '1964-01-07T21:00:54.052Z', 'age': 60, 'registered_date': '2015-04-26T05:12:34.861Z', 'phone': 'R41 C30-8404', 'cell': 'P82 W72-2577', 'picture': 'https://randomuser.me/api/portraits/med/women/35.jpg', 'nationality': 'CA'}
[2024-12-21T10:27:25.514+0000] {logging_mixin.py:188} INFO - {'id': '662a6fad-e77c-464e-aa61-19fa858c7d02', 'first_name': 'Jesse', 'last_name': 'Rogers', 'gender': 'male', 'address': '7642 Oak Lawn Ave, Greensboro, South Carolina, United States', 'post_code': 29202, 'email': 'jesse.rogers@example.com', 'username': 'brownkoala940', 'dob': '1999-08-25T18:52:26.408Z', 'age': 25, 'registered_date': '2003-08-23T04:37:31.907Z', 'phone': '(941) 724-4467', 'cell': '(646) 537-5914', 'picture': 'https://randomuser.me/api/portraits/med/men/82.jpg', 'nationality': 'US'}
[2024-12-21T10:27:25.916+0000] {logging_mixin.py:188} INFO - {'id': 'a12146a7-6ef1-40cd-bb21-941c0777d203', 'first_name': 'Ishita', 'last_name': 'Saha', 'gender': 'female', 'address': '7204 Swargate, Siwan, Meghalaya, India', 'post_code': 29926, 'email': 'ishita.saha@example.com', 'username': 'greenostrich248', 'dob': '1950-10-08T07:15:12.042Z', 'age': 74, 'registered_date': '2006-02-08T18:36:23.634Z', 'phone': '9285787553', 'cell': '8165942616', 'picture': 'https://randomuser.me/api/portraits/med/women/58.jpg', 'nationality': 'IN'}
[2024-12-21T10:27:26.259+0000] {logging_mixin.py:188} INFO - {'id': '06f4ad2a-8202-4db7-95df-492afc1c5511', 'first_name': 'Krish', 'last_name': 'Gugale', 'gender': 'male', 'address': '3201 Bannerghatta Rd, Berhampur, Uttar Pradesh, India', 'post_code': 52100, 'email': 'krish.gugale@example.com', 'username': 'beautifulbutterfly492', 'dob': '1955-08-13T18:20:00.110Z', 'age': 69, 'registered_date': '2009-03-10T23:41:07.712Z', 'phone': '7872467942', 'cell': '8024515289', 'picture': 'https://randomuser.me/api/portraits/med/men/26.jpg', 'nationality': 'IN'}
