[2024-12-21T09:23:25.818+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T09:23:24.753078+00:00 [queued]>
[2024-12-21T09:23:25.830+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T09:23:24.753078+00:00 [queued]>
[2024-12-21T09:23:25.831+0000] {taskinstance.py:2193} INFO - Starting attempt 1 of 1
[2024-12-21T09:23:25.848+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): stream_data_from_api> on 2024-12-21 09:23:24.753078+00:00
[2024-12-21T09:23:25.854+0000] {standard_task_runner.py:60} INFO - Started process 678 to run task
[2024-12-21T09:23:25.857+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'user_automation', 'stream_data_from_api', 'manual__2024-12-21T09:23:24.753078+00:00', '--job-id', '57', '--raw', '--subdir', 'DAGS_FOLDER/kafka_streaming.py', '--cfg-path', '/tmp/tmpipqyx38i']
[2024-12-21T09:23:25.859+0000] {standard_task_runner.py:88} INFO - Job 57: Subtask stream_data_from_api
[2024-12-21T09:23:25.912+0000] {task_command.py:423} INFO - Running <TaskInstance: user_automation.stream_data_from_api manual__2024-12-21T09:23:24.753078+00:00 [running]> on host 1670ea03d224
[2024-12-21T09:23:25.994+0000] {taskinstance.py:2513} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airscholar' AIRFLOW_CTX_DAG_ID='user_automation' AIRFLOW_CTX_TASK_ID='stream_data_from_api' AIRFLOW_CTX_EXECUTION_DATE='2024-12-21T09:23:24.753078+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-12-21T09:23:24.753078+00:00'
[2024-12-21T09:23:26.085+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=broker:29092 <connecting> [IPv4 ('172.18.0.12', 29092)]>: connecting to broker:29092 [('172.18.0.12', 29092) IPv4]
[2024-12-21T09:23:26.086+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-12-21T09:23:26.087+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=broker:29092 <connecting> [IPv4 ('172.18.0.12', 29092)]>: Connection complete.
[2024-12-21T09:23:26.193+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-12-21T09:23:26.194+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-12-21T09:23:26.802+0000] {logging_mixin.py:188} INFO - {'id': 'a987be92-4c34-4e10-8ec5-8ae8b7248f12', 'first_name': 'Hans-Herbert', 'last_name': 'Recktenwald', 'gender': 'male', 'address': '7643 Am Sportplatz, Rahden, Rheinland-Pfalz, Germany', 'post_code': 36492, 'email': 'hans-herbert.recktenwald@example.com', 'username': 'purplerabbit744', 'dob': '1960-09-22T11:35:06.497Z', 'age': 64, 'registered_date': '2012-11-26T11:34:17.054Z', 'phone': '0442-5337991', 'cell': '0171-7199466', 'picture': 'https://randomuser.me/api/portraits/med/men/83.jpg', 'nationality': 'DE'}
[2024-12-21T09:23:31.073+0000] {logging_mixin.py:188} INFO - {'id': 'a65ef5e3-9c37-4fd9-9822-794791768044', 'first_name': 'Melanie', 'last_name': 'Walker', 'gender': 'female', 'address': '4319 Hunters Creek Dr, Surprise, Montana, United States', 'post_code': 20308, 'email': 'melanie.walker@example.com', 'username': 'purplekoala844', 'dob': '1992-06-18T14:45:25.919Z', 'age': 32, 'registered_date': '2011-05-24T00:23:52.357Z', 'phone': '(620) 521-8683', 'cell': '(954) 463-2972', 'picture': 'https://randomuser.me/api/portraits/med/women/0.jpg', 'nationality': 'US'}
[2024-12-21T09:23:31.426+0000] {logging_mixin.py:188} INFO - {'id': '76e7ec29-ee7b-4db4-b3da-28749d24447f', 'first_name': 'Praneetha', 'last_name': 'Hiremath', 'gender': 'female', 'address': '5658 NAD X Rd, Bhopal, Dadra and Nagar Haveli, India', 'post_code': 80865, 'email': 'praneetha.hiremath@example.com', 'username': 'crazytiger929', 'dob': '1946-01-16T19:42:32.548Z', 'age': 78, 'registered_date': '2015-05-19T15:27:33.290Z', 'phone': '7720667259', 'cell': '7057274399', 'picture': 'https://randomuser.me/api/portraits/med/women/6.jpg', 'nationality': 'IN'}
[2024-12-21T09:23:31.781+0000] {logging_mixin.py:188} INFO - {'id': '9265a0ce-24a0-44be-95a7-e25fd34132ad', 'first_name': 'Phoebe', 'last_name': 'Adams', 'gender': 'female', 'address': '7298 George Street, Drogheda, Roscommon, Ireland', 'post_code': 12193, 'email': 'phoebe.adams@example.com', 'username': 'redfish462', 'dob': '1959-04-26T21:43:20.450Z', 'age': 65, 'registered_date': '2018-03-14T15:59:51.078Z', 'phone': '021-306-4039', 'cell': '081-135-6847', 'picture': 'https://randomuser.me/api/portraits/med/women/38.jpg', 'nationality': 'IE'}
[2024-12-21T09:23:32.164+0000] {logging_mixin.py:188} INFO - {'id': 'fe653f59-7ade-47bc-8875-27ab8c559318', 'first_name': 'Aléxis', 'last_name': 'Barbosa', 'gender': 'male', 'address': '8223 Rua Rio de Janeiro , São Carlos, Paraíba, Brazil', 'post_code': 84420, 'email': 'alexis.barbosa@example.com', 'username': 'beautifullion867', 'dob': '1994-09-28T23:57:01.572Z', 'age': 30, 'registered_date': '2022-04-14T09:53:03.487Z', 'phone': '(16) 8952-0215', 'cell': '(82) 7251-0335', 'picture': 'https://randomuser.me/api/portraits/med/men/71.jpg', 'nationality': 'BR'}
[2024-12-21T09:23:32.515+0000] {logging_mixin.py:188} INFO - {'id': '7658d92c-5985-465d-afa4-b7ed523bc40f', 'first_name': 'Luz', 'last_name': 'Garza', 'gender': 'female', 'address': '451 Circunvalación Morelos, Madrid, Tlaxcala, Mexico', 'post_code': 93422, 'email': 'luz.garza@example.com', 'username': 'goldengoose315', 'dob': '1983-03-15T05:17:23.743Z', 'age': 41, 'registered_date': '2005-02-26T13:52:21.627Z', 'phone': '(632) 504 1475', 'cell': '(607) 207 9958', 'picture': 'https://randomuser.me/api/portraits/med/women/29.jpg', 'nationality': 'MX'}
[2024-12-21T09:23:32.874+0000] {logging_mixin.py:188} INFO - {'id': '3ff46c9a-57c0-4d40-a429-08a6990ae550', 'first_name': 'Johan', 'last_name': 'Rasmussen', 'gender': 'male', 'address': '5870 Fyrrevænget, Stenderup, Syddanmark, Denmark', 'post_code': 30283, 'email': 'johan.rasmussen@example.com', 'username': 'silvercat505', 'dob': '1948-11-23T11:14:23.838Z', 'age': 76, 'registered_date': '2006-05-26T23:34:10.735Z', 'phone': '01204318', 'cell': '44438915', 'picture': 'https://randomuser.me/api/portraits/med/men/70.jpg', 'nationality': 'DK'}
[2024-12-21T09:23:33.217+0000] {logging_mixin.py:188} INFO - {'id': '06fc7700-2fbf-48b5-b1cd-d9b3bb006b58', 'first_name': 'Omayra', 'last_name': 'Okhuijsen', 'gender': 'female', 'address': '819 Jacintaplein, Ter Apel, Zeeland, Netherlands', 'post_code': '3680 DX', 'email': 'omayra.okhuijsen@example.com', 'username': 'blueostrich413', 'dob': '1958-05-24T18:26:08.148Z', 'age': 66, 'registered_date': '2017-10-18T03:58:28.601Z', 'phone': '(023) 1558550', 'cell': '(06) 98936411', 'picture': 'https://randomuser.me/api/portraits/med/women/92.jpg', 'nationality': 'NL'}
[2024-12-21T09:23:33.570+0000] {logging_mixin.py:188} INFO - {'id': '3f4ab0db-87df-4e93-828c-854a4da21119', 'first_name': 'Nooa', 'last_name': 'Lauri', 'gender': 'male', 'address': '2289 Esplanadi, Lohja, Lapland, Finland', 'post_code': 87586, 'email': 'nooa.lauri@example.com', 'username': 'bluebird492', 'dob': '1957-08-25T13:28:58.667Z', 'age': 67, 'registered_date': '2017-10-24T22:13:52.894Z', 'phone': '03-404-733', 'cell': '044-725-43-48', 'picture': 'https://randomuser.me/api/portraits/med/men/67.jpg', 'nationality': 'FI'}
[2024-12-21T09:23:33.948+0000] {logging_mixin.py:188} INFO - {'id': '1aebbd4f-3671-432e-9b53-ececf28bb690', 'first_name': 'Snizhana', 'last_name': 'Ivasyuk', 'gender': 'female', 'address': '187 Zhdanova, Dobromil, Rivnenska, Ukraine', 'post_code': 76934, 'email': 'snizhana.ivasyuk@example.com', 'username': 'organicrabbit200', 'dob': '1968-01-15T14:24:25.775Z', 'age': 56, 'registered_date': '2009-08-24T00:29:28.139Z', 'phone': '(066) Y97-3648', 'cell': '(097) I88-5675', 'picture': 'https://randomuser.me/api/portraits/med/women/31.jpg', 'nationality': 'UA'}
[2024-12-21T09:23:34.331+0000] {logging_mixin.py:188} INFO - {'id': '4a92a117-67b2-4648-85df-0cda49b6a367', 'first_name': 'Tony', 'last_name': 'Kuhn', 'gender': 'male', 'address': '3497 W Gray St, Warrnambool, South Australia, Australia', 'post_code': 9911, 'email': 'tony.kuhn@example.com', 'username': 'brownlion440', 'dob': '1986-08-01T22:00:35.792Z', 'age': 38, 'registered_date': '2012-12-18T19:24:06.250Z', 'phone': '07-2227-8859', 'cell': '0406-715-682', 'picture': 'https://randomuser.me/api/portraits/med/men/7.jpg', 'nationality': 'AU'}
[2024-12-21T09:23:34.703+0000] {logging_mixin.py:188} INFO - {'id': 'f0ee7ada-b98f-44aa-ba04-8b10919c9d75', 'first_name': 'Holly', 'last_name': 'Reed', 'gender': 'female', 'address': '405 N Stelling Rd, Bundaberg, South Australia, Australia', 'post_code': 5767, 'email': 'holly.reed@example.com', 'username': 'redleopard333', 'dob': '1946-02-08T00:41:29.251Z', 'age': 78, 'registered_date': '2010-07-12T10:21:45.725Z', 'phone': '01-2015-9172', 'cell': '0428-745-722', 'picture': 'https://randomuser.me/api/portraits/med/women/70.jpg', 'nationality': 'AU'}
[2024-12-21T09:23:35.377+0000] {logging_mixin.py:188} INFO - {'id': 'c7abb4d4-a793-48a8-8fe6-7b425f9c869a', 'first_name': 'Yusra', 'last_name': 'Solem', 'gender': 'female', 'address': '8847 Ole Messelts vei, Sande, Vestfold, Norway', 'post_code': '2901', 'email': 'yusra.solem@example.com', 'username': 'smallbird313', 'dob': '1961-04-04T20:49:59.353Z', 'age': 63, 'registered_date': '2007-06-13T23:03:14.206Z', 'phone': '70413187', 'cell': '96892581', 'picture': 'https://randomuser.me/api/portraits/med/women/93.jpg', 'nationality': 'NO'}
[2024-12-21T09:23:35.763+0000] {logging_mixin.py:188} INFO - {'id': '569ef628-aaff-4eec-8fd7-4a9e76bbfdd4', 'first_name': 'Timothe', 'last_name': 'Da Silva', 'gender': 'male', 'address': '6295 Rue du Dauphiné, Amiens, La Réunion, France', 'post_code': 11438, 'email': 'timothe.dasilva@example.com', 'username': 'purplemeercat631', 'dob': '1972-03-07T20:58:24.449Z', 'age': 52, 'registered_date': '2010-07-26T19:52:14.447Z', 'phone': '04-06-27-69-13', 'cell': '06-20-22-36-06', 'picture': 'https://randomuser.me/api/portraits/med/men/81.jpg', 'nationality': 'FR'}
[2024-12-21T09:23:36.153+0000] {logging_mixin.py:188} INFO - {'id': '0087c035-9272-4b9e-adbc-717b7198d75a', 'first_name': 'آوینا', 'last_name': 'حسینی', 'gender': 'female', 'address': '4983 شهید سرتیپ نامجو, نیشابور, البرز, Iran', 'post_code': 74473, 'email': 'awyn.hsyny@example.com', 'username': 'heavylion950', 'dob': '1990-10-22T02:01:05.486Z', 'age': 34, 'registered_date': '2011-10-10T19:31:52.513Z', 'phone': '000-79833219', 'cell': '0959-404-6240', 'picture': 'https://randomuser.me/api/portraits/med/women/48.jpg', 'nationality': 'IR'}
[2024-12-21T09:23:36.539+0000] {logging_mixin.py:188} INFO - {'id': 'c7a593b3-c3ba-4277-b1ee-8dcfc27814da', 'first_name': 'Amanda', 'last_name': 'Wood', 'gender': 'female', 'address': '6101 Marsh Ln, Hobart, Victoria, Australia', 'post_code': 4057, 'email': 'amanda.wood@example.com', 'username': 'redfish506', 'dob': '1974-03-01T14:08:16.450Z', 'age': 50, 'registered_date': '2018-12-03T07:31:44.951Z', 'phone': '09-2743-5135', 'cell': '0409-390-956', 'picture': 'https://randomuser.me/api/portraits/med/women/90.jpg', 'nationality': 'AU'}
[2024-12-21T09:23:36.913+0000] {logging_mixin.py:188} INFO - {'id': 'bfe7d783-5450-4ec2-a6dd-c40232efb604', 'first_name': 'Chloe', 'last_name': 'Chan', 'gender': 'female', 'address': '5266 Brock Rd, Hudson, Québec, Canada', 'post_code': 'A8C 3W8', 'email': 'chloe.chan@example.com', 'username': 'purplefish587', 'dob': '1953-10-23T10:51:58.193Z', 'age': 71, 'registered_date': '2007-10-19T09:24:15.190Z', 'phone': 'X24 X02-1882', 'cell': 'G52 F49-6990', 'picture': 'https://randomuser.me/api/portraits/med/women/73.jpg', 'nationality': 'CA'}
[2024-12-21T09:23:37.289+0000] {logging_mixin.py:188} INFO - {'id': '506b69b7-2f20-4fa7-8d7d-7ff68593c606', 'first_name': 'Zakariae', 'last_name': 'Han', 'gender': 'male', 'address': '1833 Allegonda M. Gremmerstraat, Oudemirdum, Drenthe, Netherlands', 'post_code': '5645 UP', 'email': 'zakariae.han@example.com', 'username': 'biglion527', 'dob': '1956-09-23T04:32:18.180Z', 'age': 68, 'registered_date': '2018-04-23T16:59:08.170Z', 'phone': '(0218) 616306', 'cell': '(06) 33779877', 'picture': 'https://randomuser.me/api/portraits/med/men/38.jpg', 'nationality': 'NL'}
[2024-12-21T09:23:37.653+0000] {logging_mixin.py:188} INFO - {'id': 'fe22c876-dd63-40fc-8d81-d4d9705f5d1c', 'first_name': 'الینا', 'last_name': 'گلشن', 'gender': 'female', 'address': '9149 رسالت, تهران, بوشهر, Iran', 'post_code': 38590, 'email': 'lyn.glshn@example.com', 'username': 'sadbutterfly280', 'dob': '1953-10-28T03:01:01.737Z', 'age': 71, 'registered_date': '2016-06-19T19:42:14.221Z', 'phone': '074-99073398', 'cell': '0913-039-4390', 'picture': 'https://randomuser.me/api/portraits/med/women/54.jpg', 'nationality': 'IR'}
[2024-12-21T09:23:38.013+0000] {logging_mixin.py:188} INFO - {'id': 'ee68a961-e7b6-4db3-a87c-0e6c3feaff19', 'first_name': 'Kirk', 'last_name': 'Fox', 'gender': 'male', 'address': '6848 Highfield Road, Donabate, Cork City, Ireland', 'post_code': 28104, 'email': 'kirk.fox@example.com', 'username': 'crazybird391', 'dob': '1951-07-07T02:37:21.858Z', 'age': 73, 'registered_date': '2020-12-20T17:26:25.331Z', 'phone': '011-474-9477', 'cell': '081-110-5475', 'picture': 'https://randomuser.me/api/portraits/med/men/57.jpg', 'nationality': 'IE'}
[2024-12-21T09:23:38.368+0000] {logging_mixin.py:188} INFO - {'id': '22d704d0-7458-48a0-be3b-d80553e43a65', 'first_name': 'Bart', 'last_name': 'Thuis', 'gender': 'male', 'address': '2808 Abshoven, Haskerdijken, Overijssel, Netherlands', 'post_code': '7443 BK', 'email': 'bart.thuis@example.com', 'username': 'bluefrog366', 'dob': '1960-10-14T13:03:15.393Z', 'age': 64, 'registered_date': '2008-11-20T09:59:05.121Z', 'phone': '(068) 7089268', 'cell': '(06) 44894477', 'picture': 'https://randomuser.me/api/portraits/med/men/14.jpg', 'nationality': 'NL'}
[2024-12-21T09:23:38.740+0000] {logging_mixin.py:188} INFO - {'id': '0dc2351c-4a41-4c0b-8c57-41e842d9b73b', 'first_name': 'Taimara', 'last_name': 'Rezende', 'gender': 'female', 'address': '6393 Rua Santa Maria , Vitória, Amazonas, Brazil', 'post_code': 28699, 'email': 'taimara.rezende@example.com', 'username': 'brownmeercat344', 'dob': '1976-01-07T18:05:34.895Z', 'age': 48, 'registered_date': '2020-04-27T00:03:04.959Z', 'phone': '(60) 7462-6674', 'cell': '(62) 2989-7356', 'picture': 'https://randomuser.me/api/portraits/med/women/50.jpg', 'nationality': 'BR'}
[2024-12-21T09:23:39.146+0000] {logging_mixin.py:188} INFO - {'id': '07ba1944-0f9e-4772-8ab8-d8bd15a55459', 'first_name': 'Raúl', 'last_name': 'Parra', 'gender': 'male', 'address': '2520 Calle del Arenal, Zaragoza, Canarias, Spain', 'post_code': 94835, 'email': 'raul.parra@example.com', 'username': 'tinyfish572', 'dob': '1959-03-12T09:22:50.290Z', 'age': 65, 'registered_date': '2008-09-07T20:45:39.152Z', 'phone': '922-326-240', 'cell': '689-068-479', 'picture': 'https://randomuser.me/api/portraits/med/men/65.jpg', 'nationality': 'ES'}
[2024-12-21T09:23:39.521+0000] {logging_mixin.py:188} INFO - {'id': '1eb15eb1-143b-4372-ab20-432a9dad8421', 'first_name': 'Charles', 'last_name': 'Evans', 'gender': 'male', 'address': "3262 Anzac Parade, Hamilton, Hawke'S Bay, New Zealand", 'post_code': 83354, 'email': 'charles.evans@example.com', 'username': 'tinyzebra188', 'dob': '1996-07-04T09:35:05.940Z', 'age': 28, 'registered_date': '2003-07-04T11:37:03.414Z', 'phone': '(803)-337-5400', 'cell': '(821)-065-4415', 'picture': 'https://randomuser.me/api/portraits/med/men/36.jpg', 'nationality': 'NZ'}
[2024-12-21T09:23:56.466+0000] {logging_mixin.py:188} INFO - {'id': '19337b03-926f-497f-b744-4623b3656820', 'first_name': 'Zora', 'last_name': 'Maksimović', 'gender': 'female', 'address': '2252 Jovana Naka , Vršac, Šumadija, Serbia', 'post_code': 47497, 'email': 'zora.maksimovic@example.com', 'username': 'lazyladybug743', 'dob': '1966-10-13T09:50:39.352Z', 'age': 58, 'registered_date': '2014-02-07T08:42:34.655Z', 'phone': '034-6498-273', 'cell': '062-7899-099', 'picture': 'https://randomuser.me/api/portraits/med/women/61.jpg', 'nationality': 'RS'}
[2024-12-21T09:23:40.283+0000] {logging_mixin.py:188} INFO - {'id': 'e7c1b06a-cf25-4e6c-91ef-2f66d72dd82a', 'first_name': 'Jakub', 'last_name': 'Ingvaldsen', 'gender': 'male', 'address': '2200 Leirfallsgata, Mo, Nordland, Norway', 'post_code': '2054', 'email': 'jakub.ingvaldsen@example.com', 'username': 'tinygoose641', 'dob': '1959-11-03T03:55:36.434Z', 'age': 65, 'registered_date': '2021-11-11T00:04:53.163Z', 'phone': '72889988', 'cell': '42110472', 'picture': 'https://randomuser.me/api/portraits/med/men/25.jpg', 'nationality': 'NO'}
[2024-12-21T09:23:40.664+0000] {logging_mixin.py:188} INFO - {'id': '6000f3a9-a63a-4e85-b93a-9f76c5c92b15', 'first_name': 'Eléonore', 'last_name': 'Bernard', 'gender': 'female', 'address': '1363 Rue des Écoles, Besançon, Cher, France', 'post_code': 31692, 'email': 'eleonore.bernard@example.com', 'username': 'brownduck840', 'dob': '1954-02-05T00:48:09.542Z', 'age': 70, 'registered_date': '2009-12-17T09:13:50.207Z', 'phone': '02-52-23-98-32', 'cell': '06-43-17-13-17', 'picture': 'https://randomuser.me/api/portraits/med/women/41.jpg', 'nationality': 'FR'}
[2024-12-21T09:23:41.065+0000] {logging_mixin.py:188} INFO - {'id': '1f4f1a20-9023-4dc7-a681-594509ece3bd', 'first_name': 'Enora', 'last_name': 'Joly', 'gender': 'female', 'address': '2441 Rue Duquesne, Brest, La Réunion, France', 'post_code': 71749, 'email': 'enora.joly@example.com', 'username': 'heavydog865', 'dob': '1979-03-22T05:53:05.331Z', 'age': 45, 'registered_date': '2011-02-21T16:12:50.482Z', 'phone': '05-80-49-43-53', 'cell': '06-06-95-66-47', 'picture': 'https://randomuser.me/api/portraits/med/women/58.jpg', 'nationality': 'FR'}
